domain,keyword,title,url,source_domain,seendate,language,country
Peatland restoration,rewetting,Coal train derails into Great Dismal Swamp wildlife refuge | US,http://www.journalgazette.net/article/20190626/WEB/190629878,journalgazette.net,20190627T001500Z,English,United States
Peatland restoration,rewetting,Coal train derails into Great Dismal Swamp wildlife refuge,https://wtop.com/virginia/2019/06/coal-train-derails-into-great-dismal-swamp-wildlife-refuge/,wtop.com,20190626T234500Z,English,United States
Peatland restoration,rewetting,Coal train derails into Great Dismal Swamp wildlife refuge,https://www.ourmidland.com/news/us/article/Coal-train-derails-into-Great-Dismal-Swamp-14052694.php,ourmidland.com,20190626T233000Z,English,United States
Peatland restoration,rewetting,Coal train derails into Great Dismal Swamp wildlife refuge,https://www.dailyprogress.com/news/national/wire/coal-train-derails-into-great-dismal-swamp-wildlife-refuge/article_810cede4-3c3e-5b90-84b5-707202c4a8dd.html,dailyprogress.com,20190626T231500Z,English,United States
Peatland restoration,rewetting,Coal train derails into Great Dismal Swamp wildlife refuge,https://www.heraldcourier.com/news/national/coal-train-derails-into-great-dismal-swamp-wildlife-refuge/article_c859b698-f8c4-5238-b97e-3ecd54a5c97b.html,heraldcourier.com,20190626T231500Z,English,United States
Peatland restoration,rewetting,Coal train derails into Great Dismal Swamp wildlife refuge,https://www.mrt.com/news/us/article/Coal-train-derails-into-Great-Dismal-Swamp-14052694.php,mrt.com,20190626T230000Z,English,United States
Peatland restoration,rewetting,Coal train derails into Great Dismal Swamp wildlife refuge,https://www.godanriver.com/news/state/wire/coal-train-derails-into-great-dismal-swamp-wildlife-refuge/article_aca7f9ca-3bdb-5f32-923e-a70edb3b65a9.html,godanriver.com,20190626T224500Z,English,United States
Peatland restoration,rewetting,Coal train derails into Great Dismal Swamp wildlife refuge,https://www.dailyprogress.com/news/state/coal-train-derails-into-great-dismal-swamp-wildlife-refuge/article_256831ae-d9dc-5b3a-8cc1-2ba6c15c65c7.html,dailyprogress.com,20190626T224500Z,English,United States
Peatland restoration,rewetting,Coal train derails into Great Dismal Swamp wildlife refuge,https://www.roanoke.com/news/virginia/coal-train-derails-into-great-dismal-swamp-wildlife-refuge/article_172906e1-a91a-5b7f-8127-f034bbfe3fce.html,roanoke.com,20190626T223000Z,English,United States
Peatland restoration,rewetting,Coal train derails into Great Dismal Swamp wildlife refuge,https://www.kaaltv.com/national/coal-train-derails-into-great-dismal-swamp-wildlife-refuge/5403764/?cat=10151,kaaltv.com,20190626T223000Z,English,United States
Peatland restoration,rewetting,Coal train derails into Great Dismal Swamp wildlife refuge,https://www.michigansthumb.com/news/us/article/Coal-train-derails-into-Great-Dismal-Swamp-14052694.php,michigansthumb.com,20190626T221500Z,English,United States
Peatland restoration,rewetting,Coal train derails into Great Dismal Swamp wildlife refuge,https://missoulian.com/news/national/coal-train-derails-into-great-dismal-swamp-wildlife-refuge/article_5c99d4ef-05e0-5bb2-a8c8-b4c59297b9ff.html,missoulian.com,20190626T221500Z,English,United States
Peatland restoration,rewetting,Coal train derails into Virginia Great Dismal Swamp wildlife refuge,https://www.stripes.com/news/us/coal-train-derails-into-virginia-s-great-dismal-swamp-wildlife-refuge-1.587786,stripes.com,20190626T220000Z,English,United States
Peatland restoration,rewetting,Coal train derails into Great Dismal Swamp wildlife refuge,https://www.myjournalcourier.com/news/us/article/Coal-train-derails-into-Great-Dismal-Swamp-14052694.php,myjournalcourier.com,20190626T220000Z,English,United States
Peatland restoration,rewetting,UPDATED : 36 cars leave track as coal train derails into Great Dismal Swamp refuge in Virginia,https://www.richmond.com/news/virginia/ap/updated-cars-leave-track-as-coal-train-derails-into-great/article_4db789d8-90db-5dc5-8290-cdeafd652bf2.html,richmond.com,20190626T214500Z,English,United States
Peatland restoration,rewetting,Coal train derails into Great Dismal Swamp wildlife refuge,https://www.seattlepi.com/news/us/article/Coal-train-derails-into-Great-Dismal-Swamp-14052694.php,seattlepi.com,20190626T214500Z,English,United States
Peatland restoration,rewetting,Coal train derails into Great Dismal Swamp wildlife refuge,https://www.nhregister.com/news/us/article/Coal-train-derails-into-Great-Dismal-Swamp-14052694.php,nhregister.com,20190626T214500Z,English,United States
Peatland restoration,rewetting,Coal train derails into Great Dismal Swamp wildlife refuge,https://qconline.com/news/national/coal-train-derails-into-great-dismal-swamp-wildlife-refuge/article_cfc73f1e-69eb-5221-84f8-82562ffc090b.html,qconline.com,20190626T213000Z,English,United States
Peatland restoration,rewetting,Coal train derails into Great Dismal Swamp wildlife refuge,https://journalstar.com/news/national/coal-train-derails-into-great-dismal-swamp-wildlife-refuge/article_b5e915f5-81d8-506e-9371-ca3069357c9f.html,journalstar.com,20190626T213000Z,English,United States
Peatland restoration,rewetting,Coal train derails into Great Dismal Swamp wildlife refuge,https://poststar.com/news/national/coal-train-derails-into-great-dismal-swamp-wildlife-refuge/article_435848a1-fbc2-5b28-a2c9-df5e9542c7aa.html,poststar.com,20190626T213000Z,English,United States
Peatland restoration,rewetting,Coal train derails into Great Dismal Swamp wildlife refuge,https://trib.com/news/national/coal-train-derails-into-great-dismal-swamp-wildlife-refuge/article_cc5eb066-0523-5ba3-9ce7-034ecf0097c8.html,trib.com,20190626T213000Z,English,United States
Peatland restoration,rewetting,Coal train derails into Great Dismal Swamp wildlife refuge,https://www.stltoday.com/news/national/coal-train-derails-into-great-dismal-swamp-wildlife-refuge/article_d48b3706-3659-5933-9a4e-b3de20078117.html,stltoday.com,20190626T213000Z,English,United States
Peatland restoration,rewetting,Coal train derails into Great Dismal Swamp wildlife refuge,https://www.nwitimes.com/news/national/coal-train-derails-into-great-dismal-swamp-wildlife-refuge/article_87c9465f-267f-5f62-99e0-5337495349f1.html,nwitimes.com,20190626T213000Z,English,United States
Peatland restoration,rewetting,Coal train derails into Great Dismal Swamp wildlife refuge,https://www.theintelligencer.com/news/us/article/Coal-train-derails-into-Great-Dismal-Swamp-14052694.php,theintelligencer.com,20190626T211500Z,English,United States
Peatland restoration,rewetting,Coal train derails into Great Dismal Swamp wildlife refuge,https://news.yahoo.com/coal-train-derails-great-dismal-184252617.html,news.yahoo.com,20190626T211500Z,English,United States
Peatland restoration,rewetting,Coal train derails into Great Dismal Swamp wildlife refuge,https://rapidcityjournal.com/news/national/coal-train-derails-into-great-dismal-swamp-wildlife-refuge/article_f53d48d9-296f-5afd-9ac2-3c1a0d5495a5.html,rapidcityjournal.com,20190626T211500Z,English,United States
Peatland restoration,rewetting,Coal train derails into Great Dismal Swamp wildlife refuge,https://www.newsadvance.com/news/state/wire/coal-train-derails-into-great-dismal-swamp-wildlife-refuge/article_d6dbe8fe-c135-5173-b9de-fc853522ee1b.html,newsadvance.com,20190626T211500Z,English,United States
Peatland restoration,rewetting,Coal train derails into Great Dismal Swamp wildlife refuge,https://theworldlink.com/news/national/coal-train-derails-into-great-dismal-swamp-wildlife-refuge/article_37322720-9050-50e8-8382-9901ccfd0f1f.html,theworldlink.com,20190626T211500Z,English,United States
Peatland restoration,rewetting,Coal train derails into Great Dismal Swamp wildlife refuge,http://www.tribtown.com/2019/06/26/us-train-derailment-dismal-swamp/,tribtown.com,20190626T211500Z,English,United States
Peatland restoration,rewetting,"Ideas , Inventions And Innovations : Salt - Tolerant Bacteria in Brine Have Implications for Life on Mars",https://www.ineffableisland.com/2019/06/salt-tolerant-bacteria-in-brine-have.html,ineffableisland.com,20190624T034500Z,English,United States
Peatland restoration,rewetting,Experiments with salt - tolerant bacteria in brine have implications for life on Mars,https://phys.org/news/2019-06-salt-tolerant-bacteria-brine-implications-life.html,phys.org,20190621T194500Z,English,United States
Peatland restoration,rewetting,Experiments with salt - tolerant bacteria in brine have implications for life on Mars,https://www.eurekalert.org/pub_releases/2019-06/asfm-ews061719.php,eurekalert.org,20190621T191500Z,English,United States
Peatland restoration,rewetting,"Spotlight : First Responder Solutions , advancing the levels of patient care",https://www.ems1.com/ems-news/394055048-Spotlight-First-Responder-Solutions-advancing-the-levels-of-patient-care/,ems1.com,20190603T211500Z,English,United States
Peatland restoration,rewetting,Toner vs . Essence : The Difference Between Toner & Essence,http://nymag.com/strategist/article/toner-vs-essence.html,nymag.com,20190816T231500Z,English,United States
Peatland restoration,rewetting,"Keep Pets Cool , Comfortable And Safe During Hot Weather",https://www.transylvaniatimes.com/story/2019/08/15/lifestyles/keep-pets-cool-comfortable-and-safe-during-hot-weather/41801.html,transylvaniatimes.com,20190815T003000Z,English,United States
Peatland restoration,rewetting,"Deforestation , meat production driving climate crisis  - Greenpeace International",https://www.greenpeace.org/international/press-release/23685/deforestation-meat-production-driving-climate-crisis/,greenpeace.org,20190808T103000Z,English,United States
Peatland restoration,rewetting,Life building blocks spontaneously self - assemble in primordial soup experiment,https://newatlas.com/amino-acids-primordial-soup-stack-themselves/60873/,newatlas.com,20190802T074500Z,English,United States
Peatland restoration,rewetting,The Best Way to Save Nature ? More Nature,https://news.yahoo.com/best-way-save-nature-more-111440061.html,news.yahoo.com,20190912T120000Z,English,United States
Peatland restoration,rewetting,Can  Rewilding  Land Help Address Climate Change ?,https://time.com/5669025/rewild-land-europe/,time.com,20190912T114500Z,English,United States
Peatland restoration,rewetting,Blue - light blocking glasses : Workday eye saver or wellness scam ?,https://www.msn.com/en-us/health/wellness/blue-light-blocking-glasses-workday-eye-saver-or-wellness-scam/ar-AAIM588,msn.com,20191015T203000Z,English,United States
Peatland restoration,rewetting,"Were hot , humid summers the key to life origins ?",http://www.spacedaily.com/reports/Were_hot_humid_summers_the_key_to_lifes_origins_999.html,spacedaily.com,20191008T073000Z,English,United States
Peatland restoration,rewetting,Intense Forest Fires Threaten to Derail Indonesia Progress in Reducing Deforestation,https://www.wri.org/blog/2019/10/intense-forest-fires-threaten-derail-indonesia-s-progress-reducing-deforestation,wri.org,20191007T164500Z,English,United States
Peatland restoration,rewetting,"Were Hot , Humid Summers The Key To Life Origins ?",http://astrobiology.com/2019/10/were-hot-humid-summers-the-key-to-lifes-origins.html,astrobiology.com,20191006T191500Z,English,United States
Peatland restoration,rewetting,"Were hot , humid summers the key to life origins ?",https://www.sciencedaily.com/releases/2019/10/191004074858.htm,sciencedaily.com,20191004T161500Z,English,United States
Peatland restoration,rewetting,"Were hot , humid summers the key to life origins ?",https://www.eurekalert.org/pub_releases/2019-10/slu-whh100319.php,eurekalert.org,20191004T103000Z,English,United States
Peatland restoration,rewetting,"Were hot , humid summers the key to life origins ?",https://phys.org/news/2019-10-hot-humid-summers-key-life.html,phys.org,20191004T091500Z,English,United States
Peatland restoration,rewetting,4 steps the Indonesian government can take to ensure locals help put out forest fires,http://www.econotimes.com/4-steps-the-Indonesian-government-can-take-to-ensure-locals-help-put-out-forest-fires-1568932,econotimes.com,20191201T063000Z,English,United States
Peatland restoration,rewetting,Promoting Peatland Management in Indonesia | Millennium Challenge Corporation,https://www.mcc.gov/resources/doc/evalbrief-112019-ind-peatland,mcc.gov,20191127T203000Z,English,United States
Peatland restoration,rewetting,Inkjet Chemistry Matters,https://www.printingnews.com/digital-inkjet/article/21092261/inkjet-chemistry-matters,printingnews.com,20191111T171500Z,English,United States
Peatland restoration,rewetting,These Eyeliner Hacks Make Getting Ready So Much Easier | Better Homes & Gardens,https://www.bhg.com/beauty-fashion/makeup/eyeliner-hacks/,bhg.com,20191111T161500Z,English,United States
Peatland restoration,rewetting,Jenny Reesources,https://www.yorknewstimes.com/news/local/jenny-s-reesources/article_8656c1cc-418f-11ea-8f54-f7f007d6bfcc.html,yorknewstimes.com,20200128T094500Z,English,United States
Peatland restoration,rewetting,Wood - Based Alternative : Feminine Hygiene Fibers From Kelheim,https://www.textileworld.com/textile-world/nonwovens-technical-textiles/2020/01/wood-based-alternative-feminine-hygiene-fibers-from-kelheim/,textileworld.com,20200120T210000Z,English,United States
Peatland restoration,rewetting,Red Oaks a diverse group,https://www.woodworkingnetwork.com/wood/wood-month/red-oaks-diverse-group,woodworkingnetwork.com,20200113T204500Z,English,United States
Peatland restoration,rewetting,Local community involvement crucial to restoring tropical peatlands,https://www.sciencedaily.com/releases/2020/03/200326124143.htm,sciencedaily.com,20200327T191500Z,English,United States
Peatland restoration,rewetting,Local community involvement crucial to restoring tropical peatlands,https://phys.org/news/2020-03-local-involvement-crucial-tropical-peatlands.html,phys.org,20200326T170000Z,English,United States
Peatland restoration,rewetting,Local community involvement crucial to restoring tropical peatlands,https://www.eurekalert.org/pub_releases/2020-03/uoy-lci032620.php,eurekalert.org,20200326T160000Z,English,United States
Peatland restoration,rewetting,"If You Wear Contacts , You May Want To Switch To Glasses",https://q1077.com/if-you-wear-contacts-you-may-want-to-switch-to-glasses-for-a-while/,q1077.com,20200325T140000Z,English,United States
Peatland restoration,rewetting,"If You Wear Contacts , You May Want To Switch To Glasses",https://hot1073jamz.com/if-you-wear-contacts-you-may-want-to-switch-to-glasses-for-a-while/,hot1073jamz.com,20200325T011500Z,English,United States
Peatland restoration,rewetting,"If You Wear Contacts , You May Want To Switch To Glasses",https://965therock.com/if-you-wear-contacts-you-may-want-to-switch-to-glasses-for-a-while/,965therock.com,20200325T000000Z,English,United States
Peatland restoration,rewetting,"If You Wear Contacts , You May Want To Switch To Glasses",https://975kgkl.com/if-you-wear-contacts-you-may-want-to-switch-to-glasses-for-a-while/,975kgkl.com,20200324T231500Z,English,United States
Peatland restoration,rewetting,"If You Wear Contacts , You May Want To Switch To Glasses For A Whi",https://knue.com/if-you-wear-contacts-you-may-want-to-switch-to-glasses-for-a-while/,knue.com,20200324T224500Z,English,United States
Peatland restoration,rewetting,"If You Wear Contacts , You May Want To Switch To Glasses",https://mix931fm.com/if-you-wear-contacts-you-may-want-to-switch-to-glasses-for-a-while/,mix931fm.com,20200324T220000Z,English,United States
Peatland restoration,rewetting,"If You Wear Contacts , You May Want To Switch To Glasses",https://103kkcn.com/if-you-wear-contacts-you-may-want-to-switch-to-glasses-for-a-while/,103kkcn.com,20200324T220000Z,English,United States
Peatland restoration,rewetting,British Ecological Society announces 2020 journal prize winners,https://www.miragenews.com/british-ecological-society-announces-2020-journal-prize-winners/,miragenews.com,20200424T084500Z,English,United States
Peatland restoration,rewetting,Should You Wear Contacts or Glasses During Coronavirus ?,https://www.nbcchicago.com/news/coronavirus/should-you-wear-contacts-or-glasses-during-coronavirus/2252072/,nbcchicago.com,20200408T143000Z,English,United States
Peatland restoration,rewetting,Should You Wear Contacts or Glasses During Coronavirus ?,https://www.nbcphiladelphia.com/news/coronavirus/should-you-wear-contacts-or-glasses-during-coronavirus/2356029/,nbcphiladelphia.com,20200408T134500Z,English,United States
Peatland restoration,rewetting,Should You Wear Contacts or Glasses During Coronavirus ?,https://www.nbcsandiego.com/news/coronavirus/should-you-wear-contacts-or-glasses-during-coronavirus/2301496/,nbcsandiego.com,20200408T133000Z,English,United States
Peatland restoration,rewetting,Should You Wear Contacts or Glasses During Coronavirus ?,https://www.nbcbayarea.com/news/coronavirus/should-you-wear-contacts-or-glasses-during-coronavirus/2269151/,nbcbayarea.com,20200408T130000Z,English,United States
Peatland restoration,rewetting,Should You Wear Contacts or Glasses During Coronavirus ?,https://www.nbcconnecticut.com/news/coronavirus/should-you-wear-contacts-or-glasses-during-coronavirus/2251991/,nbcconnecticut.com,20200408T121500Z,English,United States
Peatland restoration,rewetting,Should You Wear Contacts or Glasses During Coronavirus ?,https://www.nbcmiami.com/news/coronavirus/should-you-wear-contacts-or-glasses-during-coronavirus/2217030/,nbcmiami.com,20200408T030000Z,English,United States
Peatland restoration,rewetting,Should You Wear Contacts or Glasses During Coronavirus ?,https://www.nbcwashington.com/news/coronavirus/should-you-wear-contacts-or-glasses-during-coronavirus/2267331/,nbcwashington.com,20200408T024500Z,English,United States
Peatland restoration,rewetting,Should You Wear Contacts or Glasses During Coronavirus ?,https://www.necn.com/news/coronavirus/should-you-wear-contacts-or-glasses-during-coronavirus/2257272/,necn.com,20200408T024500Z,English,United States
Peatland restoration,rewetting,Should You Wear Contacts or Glasses During Coronavirus ?,https://www.nbcdfw.com/news/coronavirus/should-you-wear-contacts-or-glasses-during-coronavirus/2347294/,nbcdfw.com,20200408T020000Z,English,United States
Peatland restoration,rewetting,Should You Wear Contacts or Glasses During Coronavirus ?,https://www.nbclosangeles.com/news/coronavirus/should-you-wear-contacts-or-glasses-during-coronavirus/2342409/,nbclosangeles.com,20200408T003000Z,English,United States
Peatland restoration,rewetting,"Contact lens wearers who switch to glasses may reduce odds of contracting , spreading COVID - 19",https://www.healio.com/ophthalmology/cornea-external-disease/news/online/%7B9e475667-bf08-499b-81a2-43644fb2c23b%7D/contact-lens-wearers-who-switch-to-glasses-may-reduce-odds-of-contracting-spreading-covid-19,healio.com,20200407T001500Z,English,United States
Peatland restoration,rewetting,"Sediment drying - rewetting cycles enhance greenhouse gas emissions , nutrient and trace element release , and promote water cytogenotoxicity",https://journals.plos.org/plosone/article?id=10.1371%2Fjournal.pone.0231082,journals.plos.org,20200402T220000Z,English,United States
Peatland restoration,rewetting,"These shrimp burgers are bursting with flavor thanks to kimchi , ginger and scallion",https://www.fredericknewspost.com/news/lifestyle/food/these-shrimp-burgers-are-bursting-with-flavor-thanks-to-kimchi-ginger-and-scallion/article_867ea68d-26ab-50e1-b448-132870ac8265.html,fredericknewspost.com,20200527T004500Z,English,United States
Peatland restoration,rewetting,"Are Your Eyes Red , Stinging , and Watering Constantly ? This Could Be Why",https://www.self.com/story/eyes-red-stinging,self.com,20200527T001500Z,English,United States
Peatland restoration,rewetting,Liquid Cooling : How OCP May Yet Immerse Your Servers in a Tank,https://www.datacenterknowledge.com:443/design/dunk-tank-reconsidered-how-ocp-may-yet-immerse-your-servers,datacenterknowledge.com,20200526T214500Z,English,United States
Peatland restoration,rewetting,"The Day - These shrimp burgers are bursting with flavor thanks to kimchi , ginger and scallion",https://www.theday.com/food--drink/20200526/these-shrimp-burgers-are-bursting-with-flavor-thanks-to-kimchi-ginger-and-scallion,theday.com,20200526T181500Z,English,United States
Peatland restoration,rewetting,"These shrimp burgers are bursting with flavor thanks to kimchi , ginger and scallions",https://www.spokesman.com/stories/2020/may/25/these-shrimp-burgers-are-bursting-with-flavor-than/,spokesman.com,20200525T190000Z,English,United States
Peatland restoration,rewetting,Rehydrating peatland microbiomes,https://science.sciencemag.org/content/368/6493/841.3,science.sciencemag.org,20200521T211500Z,English,United States
Peatland restoration,rewetting,"This shrimp burgers recipe is bursting with flavor from kimchi , ginger and scallion",https://www.washingtonpost.com/news/voraciously/wp/2020/05/21/these-shrimp-burgers-are-bursting-with-flavor-thanks-to-kimchi-ginger-and-scallion/,washingtonpost.com,20200521T170000Z,English,United States
Peatland restoration,rewetting,"These shrimp burgers are bursting with flavor thanks to kimchi , ginger and scallion",https://www.thetelegraph.com/news/article/These-shrimp-burgers-are-bursting-with-flavor-15286151.php,thetelegraph.com,20200521T163000Z,English,United States
Peatland restoration,rewetting,EyeGate Pharmaceuticals ( EYEG ) Stock : Climbing On New Clinical Data,https://cnafinance.com/eyegate-pharmaceuticals-eyeg-stock-climbing-on-new-clinical-data/,cnafinance.com,20200701T073000Z,English,United States
Peatland restoration,rewetting,Frontiers | Increasing Precipitation Interval Has More Impacts on Litter Mass Loss Than Decreasing Precipitation Amount in Desert Steppe,https://www.frontiersin.org/articles/10.3389/fenvs.2020.00088/full,frontiersin.org,20200701T011500Z,English,United States
Peatland restoration,rewetting,Widespread damage to Southeast Asia peatlands confirmed in satellite study,https://www.channelnewsasia.com/news/asia/damage-southeast-asia-peatlands-indonesia-12861808,channelnewsasia.com,20200624T224500Z,English,United States
Peatland restoration,rewetting,"Despite clear skies during the pandemic , greenhouse gas emissions are still rising",https://phys.org/news/2020-06-pandemic-greenhouse-gas-emissions.html,phys.org,20200619T143000Z,English,United States
Peatland restoration,rewetting,UN Convention to Combat Desertification to help restore peatlands in Belarus,http://humanitariannews.org/20200617/un-convention-combat-desertification-help-restore-peatlands-belarus,humanitariannews.org,20200617T183000Z,English,United States
Peatland restoration,rewetting,"Independents more stable than the Greens in government , says minister as weekend deadline set for deal",https://www.msn.com/en-ie/news/uknews/independents-more-stable-than-the-greens-in-government-says-minister-as-weekend-deadline-set-for-deal/ar-BB15j7Le,msn.com,20200610T180000Z,English,United States
Peatland restoration,rewetting,KU research examines plant and microbe interactions during drought,https://www.wibw.com/2020/07/31/ku-research-examines-plant-and-microbe-interactions-during-drought/,wibw.com,20200731T021500Z,English,United States
Peatland restoration,rewetting,Head of Indonesian peatland agency says he is   very optimistic  there will be no forest fires this year,https://www.channelnewsasia.com/news/asia/indonesia-peatland-restoration-optimistic-no-forest-fires-foead-12949468,channelnewsasia.com,20200721T101500Z,English,United States
Peatland restoration,rewetting,Research push will examine how plants and microbes interact and adapt during drought,https://www.eurekalert.org/pub_releases/2020-07/uok-rpw071620.php,eurekalert.org,20200716T154500Z,English,United States
Peatland restoration,rewetting,Research push will examine how plants and microbes interact and adapt during drought,http://news.ku.edu/2020/07/15/research-push-will-examine-how-plants-and-microbes-interact-and-adapt-during-drought,news.ku.edu,20200716T154500Z,English,United States
Peatland restoration,rewetting,Research push will examine how plants and microbes interact and adapt during drought,http://today.ku.edu/2020/07/15/research-push-will-examine-how-plants-and-microbes-interact-and-adapt-during-drought,today.ku.edu,20200716T151500Z,English,United States
Peatland restoration,rewetting,6 Drag Race Stars Reveal Their Extensive Skin - Care Routines,https://www.msn.com/en-us/lifestyle/beauty/6-drag-race-stars-reveal-their-extensive-skin-care-routines/ar-BB16FLXc,msn.com,20200713T153000Z,English,United States
Peatland restoration,rewetting,"Frontiers | Assessment of Greenhouse Gases Emission in Smallholder Rice Paddies Converted From Anyiko Wetland , Kenya",https://www.frontiersin.org/articles/10.3389/fenvs.2020.00080/full,frontiersin.org,20200703T223000Z,English,United States
Peatland restoration,rewetting,NABU Bingen compensates for the carbon footprint of concrete in new buildings,https://www.worldcement.com/europe-cis/02072020/nabu-bingen-compensates-for-the-carbon-footprint-of-concrete-in-new-buildings/,worldcement.com,20200702T091500Z,English,United States
Peatland restoration,rewetting,EyeGate Pharmaceuticals ( EYEG ) Stock : Climbing On New Clinical Data,https://cnafinance.com/eyegate-pharmaceuticals-eyeg-stock-climbing-on-new-clinical-data/,cnafinance.com,20200701T073000Z,English,United States
Peatland restoration,rewetting,Frontiers | Increasing Precipitation Interval Has More Impacts on Litter Mass Loss Than Decreasing Precipitation Amount in Desert Steppe,https://www.frontiersin.org/articles/10.3389/fenvs.2020.00088/full,frontiersin.org,20200701T011500Z,English,United States
Peatland restoration,rewetting,Frontiers | Pre - Columbian Rock Mulching as a Strategy for Modern Agave Cultivation in Arid Marginal Lands,https://www.frontiersin.org/articles/10.3389/fagro.2020.00010/full,frontiersin.org,20200925T201500Z,English,United States
Peatland restoration,rewetting,Frontiers | Blue Restoration – Building Confidence and Overcoming Barriers,https://www.frontiersin.org/articles/10.3389/fmars.2020.541700/full,frontiersin.org,20200925T084500Z,English,United States
Peatland restoration,rewetting,"RELEASE : Urgent investments in carbon dioxide removal offer big returns for climate , jobs and post - COVID - 19 recovery , says Economist Intelligence Unit research synthesis",https://www.wri.org/news/2020/09/release-urgent-investments-carbon-dioxide-removal-offer-big-returns-climate-jobs-and,wri.org,20200922T023000Z,English,United States
Peatland restoration,rewetting,How Pressuring Corporations Can Save the Amazon from Destruction,https://e360.yale.edu/features/how-pressuring-corporations-can-save-the-amazon-from-destruction,e360.yale.edu,20200910T140000Z,English,United States
Peatland restoration,rewetting,New study aims to understand how our waterways generate greenhouse gases,https://www.miragenews.com/new-study-aims-to-understand-how-our-waterways-generate-greenhouse-gases/,miragenews.com,20200902T010000Z,English,United States
Peatland restoration,rewetting,Can You Nap With Contact Lenses In ? | POPSUGAR Fitness,https://www.popsugar.com/fitness/can-you-nap-with-contact-lenses-in-47863068,popsugar.com,20201013T183000Z,English,United States
Peatland restoration,rewetting,"What Green , Soggy and Fights Climate Change ? - The New York Times",https://www.nytimes.com/2020/10/09/climate/peat-climate-change.html,nytimes.com,20201009T183000Z,English,United States
Peatland restoration,rewetting,Here how pressuring corporations can save the Amazon from destruction,https://www.greenbiz.com/article/heres-how-pressuring-corporations-can-save-amazon-destruction,greenbiz.com,20201007T091500Z,English,United States
Peatland restoration,rewetting,WV Travel Team :  Rewetting  the New River dries | Travel,https://www.wvgazettemail.com/life/travel/wv-travel-team-rewetting-the-new-river-dries/article_bc51c8af-3333-584d-95fa-3f5dcbda12bf.html,wvgazettemail.com,20201003T184500Z,English,United States
Peatland restoration,rewetting,Ireland to establish National Agricultural Soil Carbon Observatory .,https://www.bignewsnetwork.com/news/267032409/ireland-to-establish-national-agricultural-soil-carbon-observatory,bignewsnetwork.com,20201120T120000Z,English,United States
Peatland restoration,rewetting,"Peat : Superhero of the Biosphere , in Need of Global Protection ( and Yours )",https://www.nakedcapitalism.com/2020/11/peat-superhero-of-the-biosphere-in-need-of-global-protection-and-yours.html,nakedcapitalism.com,20201119T020000Z,English,United States
Peatland restoration,rewetting,Want to Fight the Zombie Fire Apocalypse ? Weaponize Math,https://www.wired.com/story/want-to-fight-the-zombie-fire-apocalypse-weaponize-math/,wired.com,20201105T130000Z,English,United States
Peatland restoration,rewetting,Study identifies ways to limit arsenic contamination from mines,https://phys.org/news/2020-12-ways-limit-arsenic-contamination.html,phys.org,20201211T143000Z,English,United States
Peatland restoration,rewetting,Study Identifies Ways to Limit Arsenic Contamination From Mines,https://blogs.ei.columbia.edu/2020/12/10/study-arsenic-contamination-mines/,blogs.ei.columbia.edu,20201210T180000Z,English,United States
Peatland restoration,rewetting,8 best hair products for curly hair in 2021,https://www.today.com/shop/best-curly-hair-products-t209832,today.com,20210224T223000Z,English,United States
Peatland restoration,rewetting,"Sodium Hyaluronate Eye Drops Market Detail Analysis focusing on Application , Types and Regional Outlook 2026",https://www.marketwatch.com/press-release/sodium-hyaluronate-eye-drops-market-detail-analysis-focusing-on-application-types-and-regional-outlook-2026-2021-02-11,marketwatch.com,20210212T133000Z,English,United States
Peatland restoration,rewetting,Landing on the origin of life,https://phys.org/news/2021-02-life.html,phys.org,20210211T140000Z,English,United States
Peatland restoration,rewetting,Drying horticulture seedlings with potting soil with geothermal,https://www.thinkgeoenergy.com/dutch-innovation-drying-horticulture-seedlings-with-potting-soil-utilising-geothermal-heat/,thinkgeoenergy.com,20210211T113000Z,English,United States
Peatland restoration,rewetting,Drying plugs with geothermal heat,https://www.hortidaily.com/article/9292583/drying-plugs-with-geothermal-heat/,hortidaily.com,20210210T163000Z,English,United States
Peatland restoration,rewetting,"State briefs for Sunday , Feb . 7",https://richmond.com/news/virginia/state-briefs-for-sunday-feb-7/article_bcce3ef5-92a4-5a8a-83e3-236b9fb4a3db.html,richmond.com,20210207T034500Z,English,United States
Peatland restoration,rewetting,Fingerprint for the formation of nitrous oxide emissions,https://www.eurekalert.org/pub_releases/2021-02/uoi-fft020421.php,eurekalert.org,20210205T213000Z,English,United States
Peatland restoration,rewetting,Fingerprint for the formation of nitrous oxide emissions,https://phys.org/news/2021-02-fingerprint-formation-nitrous-oxide-emissions.html,phys.org,20210205T203000Z,English,United States
Peatland restoration,rewetting,"Group to restore 1 , 300 acres next to Great Dismal Swamp",https://www.winchesterstar.com/associated_press/virginia/group-to-restore-1-300-acres-next-to-great-dismal-swamp/article_5254840d-c788-5c39-9534-3da446a728ea.html,winchesterstar.com,20210201T191500Z,English,United States
Peatland restoration,rewetting,"Group to restore 1 , 300 acres next to Great Dismal Swamp",https://www.chron.com/news/article/Group-to-restore-1-300-acres-next-to-Great-Dismal-15913789.php,chron.com,20210201T161500Z,English,United States
Peatland restoration,rewetting,"Group to restore 1 , 300 acres next to Great Dismal Swamp",https://www.lmtonline.com/news/article/Group-to-restore-1-300-acres-next-to-Great-Dismal-15913789.php,lmtonline.com,20210201T151500Z,English,United States
